ID,Genus species,Family,Area,Latitude,Longitude,MAT,MAP
9934,Ericameria nauseosa var. nauseosa,Asteraceae,1.14,37.5,-113.75,10.1,299
9935,Fraxinus anomala,Oleaceae,12.33,37.5,-113.75,10.1,299
9936,Fraxinus velutina,Oleaceae,,37.5,-113.75,10.1,299
9937,Quercus gambelii,Fagaceae,30.26,37.5,-113.75,10.1,299
9938,Quercus turbinella,Fagaceae,7.84,37.5,-113.75,10.1,299
9939,Rhus trilobata,Anacardiaceae,,37.5,-113.75,10.1,299
9940,Ribes velutinum,Grossulariaceae,0.8,37.5,-113.75,10.1,299
9941,Rosa woodsii,Rosaceae,23.81,37.5,-113.75,10.1,299
9942,Salix sp9942,Salicaceae,8.66,37.5,-113.75,10.1,299
9943,Acer saccharum subsp. grandidentatum,Sapindaceae,30.22,40.83,-111.45,5.3,618
9944,Acer negundo,Sapindaceae,,40.83,-111.45,5.3,618
9945,Betula occidentalis,Betulaceae,9.71,40.83,-111.45,5.3,618
9946,Ceanothus velutinus,Rhamnaceae,25.99,40.83,-111.45,5.3,618
9947,Cornus sericea,Cornaceae,23.67,40.83,-111.45,5.3,618
9948,Physocarpus malvaceus,Rosaceae,14.42,40.83,-111.45,5.3,618
9949,Populus fremontii,Salicaceae,72.55,40.83,-111.45,5.3,618
9950,Populus tremuloides,Salicaceae,12.81,40.83,-111.45,5.3,618
9951,Prunus virginiana,Rosaceae,30.03,40.83,-111.45,5.3,618
9952,Sambucus cerulea,Adoxaceae,,40.83,-111.45,5.3,618
9953,Sorbus scopulina,Rosaceae,48.12,40.83,-111.45,5.3,618
9954,Metrosideros polymorpha,Myrtaceae,5.66,19.727,-155.095,23,3500
9955,Metrosideros polymorpha,Myrtaceae,10.59,19.727,-155.174,20,6000
9956,Metrosideros polymorpha,Myrtaceae,6.66,19.648,-155.267,16,4400
9957,Metrosideros polymorpha,Myrtaceae,3.02,19.661,-155.375,13,2200
9958,Metrosideros polymorpha,Myrtaceae,2.58,19.614,-155.409,11,1700
9962,Metrosideros polymorpha,Myrtaceae,2.25,19.614,-155.409,10.5,1600
9966,Metrosideros polymorpha,Myrtaceae,5.08,19.289,-155.226,22,1500
9968,Metrosideros polymorpha,Myrtaceae,4.95,19.444,-155.356,13.5,1500
9970,Metrosideros polymorpha,Myrtaceae,5.29,19.489,-155.4,11,1500
9971,Metrosideros polymorpha,Myrtaceae,2.93,19.412,-155.322,16.6,1500
9977,Phyllocladus trichomanoides var. alpinus,Podocarpaceae,1.13,-42.92,171.55,6.1,3258
9978,Halocarpus bidwillii,Podocarpaceae,0.12,-42.92,171.55,6.1,3258
9979,Pinus radiata,Pinaceae,0.83,-43.55,172.7,11.9,612
9980,Prumnopitys taxifolia,Podocarpaceae,0.17,-43.53,172.6,11.9,610
9981,Dacrycarpus dacrydioides,Podocarpaceae,0.03,-43.53,172.6,11.9,610
9982,Podocarpus totara,Podocarpaceae,0.6,-43.53,172.6,11.9,610
9983,Prumnopitys ferruginea,Podocarpaceae,0.4,-42.8,170.92,11.7,3440
9984,Podocarpus cunninghamii,Podocarpaceae,1.16,-42.8,170.92,11.7,3440
9985,Phyllocladus trichomanoides var. alpinus,Podocarpaceae,5.46,-42.8,170.92,11.7,3440
9986,Dacrydium cupressinum,Podocarpaceae,0.03,-42.8,170.92,11.7,3440
9987,Dacrycarpus dacrydioides,Podocarpaceae,0.03,-43.88,171.25,10,904
9988,Podocarpus totara,Podocarpaceae,0.6,-43.88,171.25,10,904
9989,Syzygium grande,Myrtaceae,54.8,6.35,80.35,26,3904
9990,Syzygium makul,Myrtaceae,36.8,6.35,80.35,26,3904
9991,Syzygium nervosum,Myrtaceae,27.5,6.35,80.35,26,3904
9992,Syzygium rubicundum,Myrtaceae,6.2,6.35,80.35,26,3904
9993,Magnolia tsiampacca,Magnoliaceae,251.8,-7.4,146.73,19.7,2013
9994,Cinnamomum cf_culilaban,Lauraceae,92,-7.4,146.73,19.7,2013
9995,Piper plagiophyllum,Piperaceae,192.3,-7.4,146.73,19.7,2013
9996,Ficus nodosa,Moraceae,417.1,-7.4,146.73,19.7,2013
9997,Pipturus argenteus,Urticaceae,121.6,-7.4,146.73,19.7,2013
9998,Castanopsis acuminatissima,Fagaceae,45,-7.4,146.73,19.7,2013
9999,Caldcluvia brassii,Cunoniaceae,173.3,-7.4,146.73,19.7,2013
10000,Aleurites moluccanus,Euphorbiaceae,237.5,-7.4,146.73,19.7,2013
10001,Melicope denhamii,Rutaceae,127.7,-7.4,146.73,19.7,2013
10002,Cordia dichotoma,Boraginaceae,82.6,-7.4,146.73,19.7,2013
10005,Lomandra filiformis,Asparagaceae,2,-35.267,147.067,15.5,585
10006,Dianella revoluta,Xanthorrhoeaceae,39.26,-35.267,147.067,15.5,585
10007,Xanthorrhoea glauca,Xanthorrhoeaceae,27.21,-35.267,147.067,15.5,585
10008,Cassinia laevis,Asteraceae,0.15,-35.267,147.067,15.5,585
10009,Senecio garlandii,Asteraceae,35.78,-35.267,147.067,15.5,585
10011,Hibbertia sericea,Dilleniaceae,0.1,-35.267,147.067,15.5,585
10012,Astroloma humifusum,Ericaceae,0.12,-35.267,147.067,15.5,585
10013,Brachyloma daphnoides,Ericaceae,0.15,-35.267,147.067,15.5,585
10014,Lissanthe strigosa,Ericaceae,0.08,-35.267,147.067,15.5,585
10015,Melichrus urceolatus,Ericaceae,0.28,-35.267,147.067,15.5,585
10016,Beyeria viscosa,Euphorbiaceae,1.83,-35.267,147.067,15.5,585
10017,Phyllanthus hirtellus,Phyllanthaceae,0.06,-35.267,147.067,15.5,585
10018,Dillwynia juniperina,Fabaceae,0.04,-35.267,147.067,15.5,585
10019,Dillwynia sericea,Fabaceae,0.05,-35.267,147.067,15.5,585
10020,Pultenaea foliolosa,Fabaceae,0.01,-35.267,147.067,15.5,585
10021,Pultenaea largiflorens,Fabaceae,0.03,-35.267,147.067,15.5,585
10022,Acacia decora,Fabaceae,0.84,-35.267,147.067,15.5,585
10023,Acacia doratoxylon,Fabaceae,3.35,-35.267,147.067,15.5,585
10024,Acacia linearifolia,Fabaceae,1.79,-35.267,147.067,15.5,585
10025,Acacia pycnantha,Fabaceae,8.94,-35.267,147.067,15.5,585
10026,Acacia verniciflua,Fabaceae,3.74,-35.267,147.067,15.5,585
10027,Goodenia ovata,Goodeniaceae,6.53,-35.267,147.067,15.5,585
10028,Prostanthera ovalifolia,Lamiaceae,0.52,-35.267,147.067,15.5,585
10029,Amyema miquelii,Loranthaceae,8.94,-35.267,147.067,15.5,585
10030,Muellerina eucalyptoides,Loranthaceae,10.94,-35.267,147.067,15.5,585
10031,Calytrix tetragona,Myrtaceae,0.02,-35.267,147.067,15.5,585
10032,Eucalyptus albens,Myrtaceae,25.69,-35.267,147.067,15.5,585
10033,Eucalyptus blakelyi,Myrtaceae,10.67,-35.267,147.067,15.5,585
10034,Eucalyptus macrorhyncha,Myrtaceae,13.15,-35.267,147.067,15.5,585
10035,Eucalyptus microcarpa,Myrtaceae,10.33,-35.267,147.067,15.5,585
10036,Eucalyptus polyanthemos,Myrtaceae,9.17,-35.267,147.067,15.5,585
10037,Grevillea floribunda,Proteaceae,1.69,-35.267,147.067,15.5,585
10038,Zieria cytisoides,Rutaceae,1.26,-35.267,147.067,15.5,585
10039,Dodonaea viscosa subsp. cuneata,Sapindaceae,0.72,-35.267,147.067,15.5,585
10040,Brachychiton populneus,Malvaceae,16.33,-35.267,147.067,15.5,585
10041,Sedum album,Crassulaceae,0.16,51.747,5.917,9.5,752
10042,Sedum rupestre,Crassulaceae,0.18,51.747,5.917,9.5,752
10043,Festuca ovina,Poaceae,0.84,51.747,5.917,9.5,752
10044,Luzula campestris,Juncaceae,2.51,51.747,5.917,9.5,752
10046,Centaurea thuillieri,Asteraceae,18.7,51.747,5.917,9.5,752
10047,Tanacetum vulgare,Asteraceae,26.4,51.747,5.917,9.5,752
10048,Thymus pulegioides,Lamiaceae,0.1,51.747,5.917,9.5,752
10049,Plantago lanceolata,Plantaginaceae,5.28,51.747,5.917,9.5,752
10050,Cruciata laevipes,Rubiaceae,0.58,51.747,5.917,9.5,752
10051,Achillea millefolium,Asteraceae,2.77,51.747,5.917,9.5,752
10052,Danthonia decumbens,Poaceae,3.87,51.747,5.917,9.5,752
10054,Pimpinella saxifraga,Apiaceae,,51.747,5.917,9.5,752
10055,Holcus lanatus,Poaceae,3.04,51.747,5.917,9.5,752
10056,Allium vineale,Amaryllidaceae,5.63,51.747,5.917,9.5,752
10057,Vicia sativa subsp. nigra,Fabaceae,,51.747,5.917,9.5,752
10059,Anthoxanthum odoratum,Poaceae,2.1,51.747,5.917,9.5,752
10060,Rumex acetosella,Polygonaceae,1.67,51.747,5.917,9.5,752
10062,Pilosella officinarum,Asteraceae,4.65,51.747,5.917,9.5,752
10064,Hypochaeris radicata,Asteraceae,12.6,51.747,5.917,9.5,752
10069,Festuca rubra,Poaceae,0.2,51.747,5.917,9.5,752
10070,Helictotrichon pubescens,Poaceae,3.1,51.747,5.917,9.5,752
10071,Arrhenatherum elatius,Poaceae,4.87,51.747,5.917,9.5,752
10072,Rumex acetosa,Polygonaceae,9.73,51.747,5.917,9.5,752
10073,Jacobaea vulgaris,Asteraceae,12.4,51.747,5.917,9.5,752
10075,Cerastium fontanum,Caryophyllaceae,0.37,51.747,5.917,9.5,752
10076,Veronica hederifolia,Plantaginaceae,0.7,51.747,5.917,9.5,752
10077,Alexa imperatricis,Fabaceae,52.13,8.017,-62,25.4,1169
10078,Pterocarpus rohrii,Fabaceae,66.25,8.017,-62,25.4,1169
10079,Picramnia latifolia,Picramniaceae,37.5,8.017,-62,25.4,1169
10080,Couratari multiflora,Lecythidaceae,29.75,8.017,-62,25.4,1169
10081,Ecclinusa guianensis,Sapotaceae,21.23,8.017,-62,25.4,1169
10083,Clarisia racemosa,Moraceae,28.86,8.017,-62,25.4,1169
10084,Ouratea leblondii,Ochnaceae,26,8.017,-62,25.4,1169
10085,Licania rufescens,Chrysobalanaceae,46.36,8.017,-62,25.4,1169
10087,Pausandra martini,Euphorbiaceae,19.27,8.017,-62,25.4,1169
10088,Piranhea longipedunculata,Picrodendraceae,31.17,8.017,-62,25.4,1169
10089,Goupia glabra,Goupiaceae,72,8.017,-62,25.4,1169
10090,Homalium racemosum,Salicaceae,19.67,8.017,-62,25.4,1169
10091,Myrcia amazonica,Myrtaceae,69,8.017,-62,25.4,1169
10092,Eschweilera parviflora,Lecythidaceae,39.64,8.017,-62,25.4,1169
10093,Eschweilera coriacea,Lecythidaceae,26.62,8.017,-62,25.4,1169
10094,Lecythis zabucajo,Lecythidaceae,16.77,8.017,-62,25.4,1169
10095,Amaioua guianensis,Rubiaceae,28.31,8.017,-62,25.4,1169
10096,Cordia sericicalyx,Boraginaceae,22.89,8.017,-62,25.4,1169
10097,Sclerolobium guianense,Fabaceae,29.63,8.017,-62,25.4,1169
10098,Apeiba petoumo,Malvaceae,22.29,8.017,-62,25.4,1169
10100,Abies nephrolepis,Pinaceae,0.23,42.19,128.27,4,754
10101,Pinus koraiensis,Pinaceae,0.91,42.19,128.27,4,754
10102,Acer barbinerve,Sapindaceae,25.9,42.19,128.27,4,754
10103,Acer mandshuricum,Sapindaceae,28.63,42.19,128.27,4,754
10104,Acer pictum,Sapindaceae,21.39,42.19,128.27,4,754
10105,Acer pseudosieboldianum,Sapindaceae,30.53,42.19,128.27,4,754
10106,Acer tegmentosum,Sapindaceae,92.57,42.19,128.27,4,754
10107,Acer triflorum,Sapindaceae,,42.19,128.27,4,754
10108,Eleutherococcus senticosus,Araliaceae,63.77,42.19,128.27,4,754
10109,Aralia elata var. mandshurica,Araliaceae,,42.19,128.27,4,754
10110,Berberis amurensis,Berberidaceae,9.36,42.19,128.27,4,754
10111,Betula platyphylla,Betulaceae,4.99,42.19,128.27,4,754
10112,Corylus sieboldiana var. mandshurica,Betulaceae,36.88,42.19,128.27,4,754
10113,Lonicera caerulea,Caprifoliaceae,5.89,42.19,128.27,4,754
10114,Lonicera chrysantha,Caprifoliaceae,7.02,42.19,128.27,4,754
10115,Lonicera praeflorens,Caprifoliaceae,9.4,42.19,128.27,4,754
10116,Lonicera ruprechtiana,Caprifoliaceae,6.29,42.19,128.27,4,754
10117,Viburnum burejaeticum,Adoxaceae,18.26,42.19,128.27,4,754
10118,Euonymus alatus,Celastraceae,6.78,42.19,128.27,4,754
10119,Euonymus verrucosus,Celastraceae,12.67,42.19,128.27,4,754
10120,Quercus mongolica,Fagaceae,38.52,42.19,128.27,4,754
10121,Maackia amurensis,Fabaceae,143.87,42.19,128.27,4,754
10122,Ardisia japonica,Primulaceae,10.82,42.19,128.27,4,754
10123,Fraxinus mandshurica,Oleaceae,,42.19,128.27,4,754
10124,Syringa reticulata subsp. amurensis,Oleaceae,10.85,42.19,128.27,4,754
10125,Crataegus cuneata,Rosaceae,18.67,42.19,128.27,4,754
10126,Malus baccata,Rosaceae,11.85,42.19,128.27,4,754
10127,Prunus padus,Rosaceae,13.95,42.19,128.27,4,754
10128,Rosa davurica,Rosaceae,,42.19,128.27,4,754
10129,Sorbus alnifolia,Rosaceae,25.65,42.19,128.27,4,754
10130,Sorbus aucuparia subsp. pohuashanensis,Rosaceae,,42.19,128.27,4,754
10131,Spiraea elegans,Rosaceae,3.65,42.19,128.27,4,754
10132,Populus tremula var. davidiana,Salicaceae,17.16,42.19,128.27,4,754
10133,Philadelphus schrenkii,Hydrangeaceae,13.21,42.19,128.27,4,754
10134,Ribes komarovii,Grossulariaceae,6.24,42.19,128.27,4,754
10135,Ribes mandshuricum var. mandshuricum,Grossulariaceae,29.97,42.19,128.27,4,754
10137,Tilia amurensis,Malvaceae,49.34,42.19,128.27,4,754
10138,Ulmus laciniata,Ulmaceae,19.66,42.19,128.27,4,754
10139,Ulmus macrocarpa,Ulmaceae,11.88,42.19,128.27,4,754
10140,Picea jezoensis,Pinaceae,0.17,42.19,128.27,-0.1,989
10141,Abies nephrolepis,Pinaceae,0.2,42.19,128.27,-0.1,989
10142,Pinus koraiensis,Pinaceae,1.1,42.19,128.27,-0.1,989
10143,Acer barbinerve,Sapindaceae,14.13,42.19,128.27,-0.1,989
10144,Acer pictum,Sapindaceae,27.05,42.19,128.27,-0.1,989
10145,Acer tegmentosum,Sapindaceae,81.57,42.19,128.27,-0.1,989
10146,Acer caudatum subsp. ukurundense,Sapindaceae,45.42,42.19,128.27,-0.1,989
10147,Berberis amurensis,Berberidaceae,8.79,42.19,128.27,-0.1,989
10148,Alnus hirsuta,Betulaceae,21.02,42.19,128.27,-0.1,989
10149,Betula ermanii,Betulaceae,11.25,42.19,128.27,-0.1,989
10150,Lonicera caerulea,Caprifoliaceae,4.83,42.19,128.27,-0.1,989
10151,Lonicera nigra,Caprifoliaceae,3.33,42.19,128.27,-0.1,989
10152,Lonicera ruprechtiana,Caprifoliaceae,6.93,42.19,128.27,-0.1,989
10153,Viburnum sargentii,Adoxaceae,56.07,42.19,128.27,-0.1,989
10154,Euonymus verrucosus,Celastraceae,13.03,42.19,128.27,-0.1,989
10155,Crataegus cuneata,Rosaceae,7.24,42.19,128.27,-0.1,989
10156,Malus baccata,Rosaceae,7.91,42.19,128.27,-0.1,989
10157,Prunus padus,Rosaceae,19.66,42.19,128.27,-0.1,989
10158,Rosa davurica,Rosaceae,,42.19,128.27,-0.1,989
10159,Sorbus alnifolia,Rosaceae,15.03,42.19,128.27,-0.1,989
10160,Sorbus aucuparia subsp. pohuashanensis,Rosaceae,,42.19,128.27,-0.1,989
10161,Populus tremula var. davidiana,Salicaceae,7.96,42.19,128.27,-0.1,989
10162,Salix raddeana,Salicaceae,16.29,42.19,128.27,-0.1,989
10163,Salix xerophila,Salicaceae,4.78,42.19,128.27,-0.1,989
10164,Ribes burejense,Grossulariaceae,6.58,42.19,128.27,-0.1,989
10165,Ribes komarovii,Grossulariaceae,3.95,42.19,128.27,-0.1,989
10166,Ribes maximowiczianum,Grossulariaceae,6.39,42.19,128.27,-0.1,989
10167,Daphne koreana,Thymelaeaceae,3.27,42.19,128.27,-0.1,989
10168,Tilia amurensis,Malvaceae,40.46,42.19,128.27,-0.1,989
10169,Rhododendron aureum,Ericaceae,7.53,42.19,128.27,-0.3,1001
10170,Rhododendron mucronulatum,Ericaceae,2.69,42.19,128.27,-0.3,1001
10171,Rhododendron lapponicum,Ericaceae,0.69,42.19,128.27,-0.3,1001
10172,Picea jezoensis,Pinaceae,0.16,42.19,128.27,-0.3,1001
10173,Abies nephrolepis,Pinaceae,0.08,42.19,128.27,-0.3,1001
10174,Alnus mandshurica,Betulaceae,12.02,42.19,128.27,-0.3,1001
10175,Betula ermanii,Betulaceae,8.63,42.19,128.27,-0.3,1001
10176,Lonicera caerulea,Caprifoliaceae,6.06,42.19,128.27,-0.3,1001
10177,Arctous rubra,Ericaceae,0.36,42.19,128.27,-0.3,1001
10178,Vaccinium uliginosum,Ericaceae,1.05,42.19,128.27,-0.3,1001
10179,Vaccinium vitis-idaea,Ericaceae,0.77,42.19,128.27,-0.3,1001
10180,Rosa davurica,Rosaceae,,42.19,128.27,-0.3,1001
10181,Salix babylonica,Salicaceae,5.81,42.19,128.27,-0.3,1001
10182,Salix xerophila,Salicaceae,4.46,42.19,128.27,-0.3,1001
10183,Quercus fabrei,Fagaceae,79.64,32.067,118.817,16,1070
10184,Quercus variabilis,Fagaceae,40.62,32.067,118.817,16,1070
10185,Liquidambar formosana,Altingiaceae,26.17,32.067,118.817,16,1070
10186,Firmiana simplex,Malvaceae,567.58,32.067,118.817,16,1070
10188,Platycarya strobilacea,Juglandaceae,,32.067,118.817,16,1070
10189,Broussonetia papyrifera,Moraceae,49.05,32.067,118.817,16,1070
10190,Acer buergerianum,Sapindaceae,6.92,32.067,118.817,16,1070
10191,Acer tataricum subsp. ginnala,Sapindaceae,9.19,32.067,118.817,16,1070
10192,Pistacia chinensis,Anacardiaceae,,32.067,118.817,16,1070
10193,Diospyros lotus,Ebenaceae,50.4,32.067,118.817,16,1070
10194,Flueggea suffruticosa,Phyllanthaceae,4.94,32.067,118.817,16,1070
10195,Lindera communis,Lauraceae,22.11,32.067,118.817,16,1070
10196,Lindera angustifolia,Lauraceae,9.3,32.067,118.817,16,1070
10197,Lindera glauca,Lauraceae,12.17,32.067,118.817,16,1070
10198,Dalbergia hupeana,Fabaceae,,32.067,118.817,16,1070
10199,Pueraria montana var. lobata,Fabaceae,,32.067,118.817,16,1070
10200,Wisteria sinensis,Fabaceae,,32.067,118.817,16,1070
10201,Smilax china,Smilacaceae,14.38,32.067,118.817,16,1070
10202,Cudrania tricuspidata,Moraceae,4.53,32.067,118.817,16,1070
10203,Morus alba,Moraceae,13,32.067,118.817,16,1070
10204,Ligustrum lucidum fo. latifolium,Oleaceae,17.56,32.067,118.817,16,1070
10205,Ligustrum quihoui,Oleaceae,2.92,32.067,118.817,16,1070
10206,Frangula crenata,Rhamnaceae,10.29,32.067,118.817,16,1070
10207,Rosa multiflora,Rosaceae,,32.067,118.817,16,1070
10208,Rubus parvifolius,Rosaceae,,32.067,118.817,16,1070
10209,Symplocos paniculata,Symplocaceae,10.31,32.067,118.817,16,1070
10210,Grewia biloba var. parviflora,Malvaceae,23.78,32.05,118.833,16,1070
10211,Celtis sinensis,Cannabaceae,9.32,32.05,118.833,16,1070
10212,Ulmus parvifolia,Ulmaceae,4.49,32.05,118.833,16,1070
10213,Vitex negundo var. cannabifolia,Lamiaceae,14.23,32.05,118.833,16,1070
10214,Acer buergerianum,Sapindaceae,8.58,32.05,118.833,16,1070
10215,Acer tataricum subsp. ginnala,Sapindaceae,8.06,32.05,118.833,16,1070
10216,Pistacia chinensis,Anacardiaceae,,32.05,118.833,16,1070
10217,Rhus chinensis,Anacardiaceae,,32.05,118.833,16,1070
10218,Kalopanax septemlobus,Araliaceae,119.85,32.05,118.833,16,1070
10219,Lonicera japonica,Caprifoliaceae,7.72,32.05,118.833,16,1070
10220,Viburnum dilatatum,Adoxaceae,32.54,32.05,118.833,16,1070
10221,Euonymus alatus,Celastraceae,7.47,32.05,118.833,16,1070
10222,Diospyros kaki,Ebenaceae,31.75,32.05,118.833,16,1070
10223,Elaeagnus multiflora,Elaeagnaceae,8.19,32.05,118.833,16,1070
10224,Flueggea suffruticosa,Phyllanthaceae,5.75,32.05,118.833,16,1070
10225,Lindera glauca,Lauraceae,11.63,32.05,118.833,16,1070
10226,Dalbergia hupeana,Fabaceae,,32.05,118.833,16,1070
10227,Ohwia caudata,Fabaceae,,32.05,118.833,16,1070
10228,Smilax china,Smilacaceae,14.37,32.05,118.833,16,1070
10229,Magnolia denudata,Magnoliaceae,76.53,32.05,118.833,16,1070
10230,Cudrania tricuspidata,Moraceae,5.14,32.05,118.833,16,1070
10231,Ligustrum lucidum fo. latifolium,Oleaceae,15.66,32.05,118.833,16,1070
10232,Rhamnus globosa,Rhamnaceae,2.73,32.05,118.833,16,1070
10233,Photinia parvifolia,Rosaceae,8.31,32.05,118.833,16,1070
10234,Rubus swinhoei,Rosaceae,15.34,32.05,118.833,16,1070
10235,Serissa japonica,Rubiaceae,1.6,32.05,118.833,16,1070
10236,Euscaphis japonica,Staphyleaceae,,32.05,118.833,16,1070
10237,Symplocos paniculata,Symplocaceae,12.12,32.05,118.833,16,1070
10239,Aphananthe aspera,Cannabaceae,6.03,32.05,118.833,16,1070
10242,Premna microphylla,Lamiaceae,9.64,32.05,118.833,16,1070
11396,Clethra occidentalis,Clethraceae,41.1,17.7,-96.53,19.6,2158
11397,Miconia trinervia,Melastomataceae,107.3,17.7,-96.53,19.6,2158
11398,Matayba oppositifolia,Sapindaceae,20.8,17.7,-96.53,19.6,2158
11399,(u_Solanaceae sp11399,Solanaceae,93,17.7,-96.53,19.6,2158
11400,Swartzia sp11400,Fabaceae,40.7,17.7,-96.53,19.6,2158
11401,Garcinia intermedia,Clusiaceae,60.2,17.7,-96.53,19.6,2158
11402,Guatteria galeottiana,Annonaceae,40.2,17.7,-96.53,19.6,2158
11403,Ticodendron incognitum,Ticodendraceae,22.3,17.7,-96.53,19.6,2158
11404,Licaria aff_coriacea,Lauraceae,52.8,17.7,-96.53,19.6,2158
11406,Oreomunnea mexicana,Juglandaceae,10.9,17.7,-96.53,19.6,2158
11407,Ocotea effusa,Lauraceae,60.6,17.7,-96.53,19.6,2158
11408,Persea rufescens,Lauraceae,107.2,17.7,-96.53,19.6,2158
11409,Zinowiewia sp11409,Celastraceae,15.4,17.7,-96.53,19.6,2158
11411,Calyptranthes schiedeana,Myrtaceae,3.6,17.7,-96.53,19.6,2158
11412,Arachnothryx scabra,Rubiaceae,18.2,17.7,-96.53,19.6,2158
11413,Miconia glaberrima,Melastomataceae,23.5,17.7,-96.53,19.6,2158
11414,Ocotea sp_nov,Lauraceae,70.3,17.7,-96.53,19.6,2158
11415,Mollinedia viridiflora,Monimiaceae,44.1,17.7,-96.53,19.6,2158
11416,Zinowiewia sp11416,Celastraceae,15.1,17.67,-96.55,14.8,1588
11417,Clethra conzattiana,Clethraceae,94.9,17.67,-96.55,14.8,1588
11418,Myrsine juergensenii,Primulaceae,32.9,17.67,-96.55,14.8,1588
11419,Vaccinium consanguineum,Ericaceae,3.5,17.67,-96.55,14.8,1588
11420,Weinmannia pinnata,Cunoniaceae,,17.67,-96.55,14.8,1588
11421,Quercus sp11421,Fagaceae,19.5,17.67,-96.55,14.8,1588
11422,Cleyera integrifolia,Pentaphylacaceae,15.8,17.67,-96.55,14.8,1588
11423,Miconia glaberrima,Melastomataceae,16.8,17.67,-96.55,14.8,1588
11424,Beilschmiedia ovalis,Lauraceae,73.8,17.67,-96.55,14.8,1588
11425,Persea americana,Lauraceae,106.3,17.67,-96.55,14.8,1588
11426,Beilschmiedia ovalis,Lauraceae,97.4,17.67,-96.55,14.8,1588
11427,Ocotea sp_nov,Lauraceae,69.3,17.67,-96.55,14.8,1588
11428,Clethra conzattiana,Clethraceae,67.4,17.67,-96.55,14.8,1588
11429,Cleyera integrifolia,Pentaphylacaceae,18.7,17.67,-96.55,14.8,1588
11430,Ocotea helicterifolia,Lauraceae,54.7,17.67,-96.55,14.8,1588
11431,Symplocos vernicosa,Symplocaceae,21.8,17.67,-96.55,14.8,1588
11432,Drimys granadensis,Winteraceae,20.5,17.67,-96.55,14.8,1588
11433,Cinnamomum zapatae,Lauraceae,19.1,17.67,-96.55,14.8,1588
11434,Billia hippocastanum,Sapindaceae,46.2,17.67,-96.55,14.8,1588
11435,Meliosma aff_dentata,Sabiaceae,38.6,17.67,-96.55,14.8,1588
11436,Vaccinium consanguineum,Ericaceae,5,17.65,-96.55,14.8,1553
11437,Weinmannia balbisiana,Cunoniaceae,10.7,17.65,-96.55,14.8,1553
11438,Viburnum acutifolium,Adoxaceae,22.4,17.65,-96.55,14.8,1553
11439,Symplocos vernicosa,Symplocaceae,14.7,17.65,-96.55,14.8,1553
11440,Ternstroemia tepezapote,Pentaphylacaceae,19.3,17.65,-96.55,14.8,1553
11441,Gaultheria erecta,Ericaceae,16.7,17.65,-96.55,14.8,1553
11442,Clethra hartwegii,Clethraceae,41.6,17.65,-96.55,14.8,1553
11443,Taxus globosa,Taxaceae,0.6,17.65,-96.55,14.8,1553
11444,Cleyera integrifolia,Pentaphylacaceae,20.9,17.65,-96.55,14.8,1553
11445,Prunus brachybotrya,Rosaceae,26.5,17.65,-96.55,14.8,1553
11446,Quercus seemannii,Fagaceae,19.9,17.65,-96.52,12.5,2032
11447,Clethra hartwegii,Clethraceae,49.1,17.65,-96.52,12.5,2032
11448,Ternstroemia tepezapote,Pentaphylacaceae,18.2,17.65,-96.52,12.5,2032
11449,Cleyera integrifolia,Pentaphylacaceae,24.3,17.65,-96.52,12.5,2032
11450,Weinmannia balbisiana,Cunoniaceae,13.2,17.65,-96.52,12.5,2032
11451,Vaccinium consanguineum,Ericaceae,2.2,17.65,-96.52,12.5,2032
11452,Symplocos vernicosa,Symplocaceae,18.9,17.65,-96.52,12.5,2032
11453,Quercus aff_oleoides,Fagaceae,9.4,17.65,-96.52,12.5,2032
11454,Cinnamomum zapatae,Lauraceae,28.6,17.65,-96.52,12.5,2032
11455,Dendropanax arboreus,Araliaceae,27.6,17.65,-96.52,12.5,2032
11456,Litsea acuminata,Lauraceae,33.1,30.317,130.433,16,3536
11457,Myrsine seguinii,Primulaceae,40.3,30.317,130.433,16,3536
11458,Symplocos glauca,Symplocaceae,49.2,30.317,130.433,16,3536
11459,Symplocos tanakae,Symplocaceae,42.6,30.317,130.433,16,3536
11460,Symplocos sumuntia,Symplocaceae,8.55,30.317,130.433,16,3536
11461,Neolitsea aciculata,Lauraceae,13.9,30.317,130.433,16,3536
