Image Number,Image,Predication Number,Label Name,Confidence,Pixel Area Mask,cm Area Mask,Pixel Length,cm Length ,Pixel Width,cm Width ,Box Rotation Degrees,Validation Number,Pixel Area Validation,Pixel Length Validation,Pixel Width Validation,Box Rotation Degrees Validation,Pixel Area Accuracy %,Pixel Length Accuracy %,Pixel Width Accuracy %,Box Rotation Degrees Accuracy %,IOU %,Prediction,Validation,Prediction & Validation,Predication No Validation,Validation No Predication
25,NSW129338,5,fullLeaf,84,6425,7.14,190,6.33,54,1.8,0,,,,,,,,,,,1,0,0,0,0
25,NSW129338,6,fullLeaf,82,7057,7.84,188,6.27,56,1.87,151,,,,,,,,,,,1,0,0,0,0
25,NSW129338,7,fullLeaf,82,6224,6.92,168,5.6,56,1.87,90,,,,,,,,,,,1,0,0,0,0
25,NSW129338,8,fullLeaf,79,4749,5.28,146,4.87,52,1.73,0,,,,,,,,,,,1,0,0,0,0
25,NSW129338,9,fullLeaf,77,5960,6.62,166,5.53,58,1.93,0,,,,,,,,,,,1,0,0,0,0
25,NSW129338,10,fullLeaf,74,2939,3.27,150,5.0,31,1.03,1,,,,,,,,,,,1,0,0,0,0
26,NSW129339,1,fullLeaf,96,12700,14.11,240,8.0,83,2.77,147,,,,,,,,,,,1,0,0,0,0
26,NSW129339,2,fullLeaf,81,13064,14.52,188,6.27,116,3.87,154,,,,,,,,,,,1,0,0,0,0
26,NSW129339,3,fullLeaf,78,7894,8.77,220,7.33,59,1.97,146,,,,,,,,,,,1,0,0,0,0
27,NSW129340,1,fullLeaf,84,5946,6.61,168,5.6,53,1.77,0,,,,,,,,,,,1,0,0,0,0
28,NSW129341,1,fullLeaf,97,5266,5.85,144,4.8,53,1.77,137,,,,,,,,,,,1,0,0,0,0
28,NSW129341,2,fullLeaf,94,3523,3.91,116,3.87,47,1.57,95,,,,,,,,,,,1,0,0,0,0
28,NSW129341,3,fullLeaf,94,4331,4.81,152,5.07,47,1.57,1,,,,,,,,,,,1,0,0,0,0
28,NSW129341,4,fullLeaf,93,7975,8.86,212,7.07,60,2.0,0,,,,,,,,,,,1,0,0,0,0
28,NSW129341,5,fullLeaf,92,3742,4.16,134,4.47,46,1.53,140,,,,,,,,,,,1,0,0,0,0
28,NSW129341,6,fullLeaf,92,6658,7.4,172,5.73,62,2.07,4,,,,,,,,,,,1,0,0,0,0
28,NSW129341,7,fullLeaf,87,8563,9.51,206,6.87,65,2.17,57,,,,,,,,,,,1,0,0,0,0
28,NSW129341,8,fullLeaf,87,4828,5.36,140,4.67,55,1.83,153,,,,,,,,,,,1,0,0,0,0
28,NSW129341,9,fullLeaf,85,7675,8.53,220,7.33,54,1.8,78,,,,,,,,,,,1,0,0,0,0
28,NSW129341,10,fullLeaf,83,3750,4.17,96,3.2,50,1.67,0,,,,,,,,,,,1,0,0,0,0
28,NSW129341,11,fullLeaf,81,2156,2.4,98,3.27,34,1.13,1,,,,,,,,,,,1,0,0,0,0
28,NSW129341,12,fullLeaf,79,4095,4.55,156,5.2,41,1.37,1,,,,,,,,,,,1,0,0,0,0
28,NSW129341,13,fullLeaf,76,2487,2.76,138,4.6,30,1.0,1,,,,,,,,,,,1,0,0,0,0
28,NSW129341,14,fullLeaf,74,3636,4.04,130,4.33,46,1.53,148,,,,,,,,,,,1,0,0,0,0
28,NSW129341,15,fullLeaf,70,5998,6.66,170,5.67,56,1.87,102,,,,,,,,,,,1,0,0,0,0
29,NSW129342,1,fullLeaf,97,9440,10.49,210,7.0,67,2.23,13,,,,,,,,,,,1,0,0,0,0
29,NSW129342,2,fullLeaf,96,6431,7.15,182,6.07,60,2.0,154,,,,,,,,,,,1,0,0,0,0
29,NSW129342,3,fullLeaf,94,6524,7.25,214,7.13,50,1.67,0,,,,,,,,,,,1,0,0,0,0
29,NSW129342,4,fullLeaf,93,7628,8.48,214,7.13,57,1.9,8,,,,,,,,,,,1,0,0,0,0
29,NSW129342,5,fullLeaf,93,6886,7.65,194,6.47,56,1.87,9,,,,,,,,,,,1,0,0,0,0
29,NSW129342,6,fullLeaf,93,7181,7.98,216,7.2,56,1.87,8,,,,,,,,,,,1,0,0,0,0
29,NSW129342,7,fullLeaf,93,6106,6.78,198,6.6,54,1.8,151,,,,,,,,,,,1,0,0,0,0
29,NSW129342,8,fullLeaf,92,6587,7.32,156,5.2,60,2.0,142,,,,,,,,,,,1,0,0,0,0
29,NSW129342,9,fullLeaf,91,9871,10.97,180,6.0,82,2.73,114,,,,,,,,,,,1,0,0,0,0
29,NSW129342,10,fullLeaf,90,4860,5.4,160,5.33,46,1.53,8,,,,,,,,,,,1,0,0,0,0
29,NSW129342,11,fullLeaf,89,5125,5.69,162,5.4,52,1.73,129,,,,,,,,,,,1,0,0,0,0
29,NSW129342,12,fullLeaf,85,10215,11.35,234,7.8,69,2.3,87,,,,,,,,,,,1,0,0,0,0
29,NSW129342,13,fullLeaf,77,7918,8.8,236,7.87,53,1.77,3,,,,,,,,,,,1,0,0,0,0
29,NSW129342,14,fullLeaf,75,4086,4.54,124,4.13,60,2.0,6,,,,,,,,,,,1,0,0,0,0
29,NSW129342,15,fullLeaf,75,7685,8.54,236,7.87,75,2.5,11,,,,,,,,,,,1,0,0,0,0
29,NSW129342,16,fullLeaf,73,4619,5.13,132,4.4,52,1.73,124,,,,,,,,,,,1,0,0,0,0
29,NSW129342,17,fullLeaf,72,2499,2.78,116,3.87,34,1.13,28,,,,,,,,,,,1,0,0,0,0
30,NSW129343,1,fullLeaf,97,14173,15.75,258,8.6,83,2.77,9,,,,,,,,,,,1,0,0,0,0
30,NSW129343,2,fullLeaf,97,11715,13.02,184,6.13,93,3.1,49,,,,,,,,,,,1,0,0,0,0
30,NSW129343,3,fullLeaf,97,11924,13.25,202,6.73,87,2.9,153,,,,,,,,,,,1,0,0,0,0
30,NSW129343,4,fullLeaf,96,8643,9.6,216,7.2,63,2.1,147,,,,,,,,,,,1,0,0,0,0
30,NSW129343,5,fullLeaf,96,4264,4.74,166,5.53,43,1.43,95,,,,,,,,,,,1,0,0,0,0
30,NSW129343,6,fullLeaf,95,8718,9.69,204,6.8,70,2.33,55,,,,,,,,,,,1,0,0,0,0
30,NSW129343,7,fullLeaf,95,7171,7.97,186,6.2,63,2.1,144,,,,,,,,,,,1,0,0,0,0
30,NSW129343,8,fullLeaf,94,16657,18.51,244,8.13,110,3.67,46,,,,,,,,,,,1,0,0,0,0
30,NSW129343,9,fullLeaf,94,4840,5.38,130,4.33,62,2.07,105,,,,,,,,,,,1,0,0,0,0
30,NSW129343,10,fullLeaf,90,8066,8.96,220,7.33,67,2.23,22,,,,,,,,,,,1,0,0,0,0
30,NSW129343,11,fullLeaf,90,11424,12.69,184,6.13,85,2.83,72,,,,,,,,,,,1,0,0,0,0
30,NSW129343,12,fullLeaf,89,5015,5.57,154,5.13,50,1.67,14,,,,,,,,,,,1,0,0,0,0
30,NSW129343,13,fullLeaf,89,7877,8.75,204,6.8,63,2.1,148,,,,,,,,,,,1,0,0,0,0
30,NSW129343,14,fullLeaf,85,6234,6.93,180,6.0,55,1.83,4,,,,,,,,,,,1,0,0,0,0
30,NSW129343,15,fullLeaf,85,6101,6.78,178,5.93,56,1.87,22,,,,,,,,,,,1,0,0,0,0
31,NSW129344,1,fullLeaf,82,8524,9.47,308,10.27,81,2.7,4,,,,,,,,,,,1,0,0,0,0
32,NSW129345,1,fullLeaf,86,4995,5.55,184,6.13,53,1.77,145,,,,,,,,,,,1,0,0,0,0
32,NSW129345,2,fullLeaf,78,6251,6.95,246,8.2,52,1.73,6,,,,,,,,,,,1,0,0,0,0
34,NSW129349,1,fullLeaf,93,41461,46.07,314,10.47,183,6.1,39,,,,,,,,,,,1,0,0,0,0
34,NSW129349,2,fullLeaf,85,17873,19.86,208,6.93,120,4.0,142,,,,,,,,,,,1,0,0,0,0
34,NSW129349,3,fullLeaf,85,19827,22.03,250,8.33,112,3.73,9,,,,,,,,,,,1,0,0,0,0
34,NSW129349,4,fullLeaf,76,33526,37.25,322,10.73,154,5.13,0,,,,,,,,,,,1,0,0,0,0
34,NSW129349,5,fullLeaf,71,6640,7.38,154,5.13,55,1.83,116,,,,,,,,,,,1,0,0,0,0
35,NSW129350,1,fullLeaf,71,21236,23.6,240,8.0,124,4.13,1,,,,,,,,,,,1,0,0,0,0
37,NSW129352,1,fullLeaf,93,27002,30.0,256,8.53,145,4.83,114,,,,,,,,,,,1,0,0,0,0
37,NSW129352,2,fullLeaf,93,14084,15.65,244,8.13,82,2.73,125,,,,,,,,,,,1,0,0,0,0
37,NSW129352,3,fullLeaf,88,19028,21.14,320,10.67,98,3.27,20,,,,,,,,,,,1,0,0,0,0
37,NSW129352,4,fullLeaf,79,6744,7.49,134,4.47,81,2.7,39,,,,,,,,,,,1,0,0,0,0
38,NSW129353,1,fullLeaf,89,5413,6.01,144,4.8,61,2.03,116,,,,,,,,,,,1,0,0,0,0
38,NSW129353,2,fullLeaf,80,3556,3.95,112,3.73,48,1.6,101,,,,,,,,,,,1,0,0,0,0
38,NSW129353,3,fullLeaf,71,7934,8.82,172,5.73,66,2.2,99,,,,,,,,,,,1,0,0,0,0
38,NSW129353,4,fullLeaf,70,4768,5.3,114,3.8,66,2.2,0,,,,,,,,,,,1,0,0,0,0
39,NSW129354,1,fullLeaf,90,2926,3.25,102,3.4,43,1.43,91,,,,,,,,,,,1,0,0,0,0
39,NSW129354,2,fullLeaf,81,5562,6.18,168,5.6,50,1.67,84,,,,,,,,,,,1,0,0,0,0
40,NSW129361,1,fullLeaf,92,8358,9.29,222,7.4,60,2.0,9,,,,,,,,,,,1,0,0,0,0
40,NSW129361,2,fullLeaf,91,9258,10.29,188,6.27,72,2.4,90,,,,,,,,,,,1,0,0,0,0
40,NSW129361,3,fullLeaf,90,9269,10.3,208,6.93,74,2.47,105,,,,,,,,,,,1,0,0,0,0
40,NSW129361,4,fullLeaf,86,8644,9.6,232,7.73,62,2.07,0,,,,,,,,,,,1,0,0,0,0
40,NSW129361,5,fullLeaf,84,5947,6.61,156,5.2,61,2.03,13,,,,,,,,,,,1,0,0,0,0
40,NSW129361,6,fullLeaf,82,6349,7.05,146,4.87,73,2.43,32,,,,,,,,,,,1,0,0,0,0
40,NSW129361,7,fullLeaf,81,6924,7.69,198,6.6,61,2.03,28,,,,,,,,,,,1,0,0,0,0
40,NSW129361,8,fullLeaf,80,3699,4.11,166,5.53,41,1.37,75,,,,,,,,,,,1,0,0,0,0
40,NSW129361,9,fullLeaf,77,6606,7.34,138,4.6,74,2.47,121,,,,,,,,,,,1,0,0,0,0
41,NSW129362,1,fullLeaf,98,11079,12.31,238,7.93,75,2.5,159,,,,,,,,,,,1,0,0,0,0
41,NSW129362,2,fullLeaf,97,8528,9.48,228,7.6,65,2.17,156,,,,,,,,,,,1,0,0,0,0
41,NSW129362,3,fullLeaf,97,10689,11.88,222,7.4,69,2.3,1,,,,,,,,,,,1,0,0,0,0
41,NSW129362,4,fullLeaf,94,4902,5.45,148,4.93,48,1.6,137,,,,,,,,,,,1,0,0,0,0
41,NSW129362,5,fullLeaf,94,4270,4.74,126,4.2,49,1.63,96,,,,,,,,,,,1,0,0,0,0
41,NSW129362,6,fullLeaf,92,10490,11.66,232,7.73,67,2.23,135,,,,,,,,,,,1,0,0,0,0
41,NSW129362,7,fullLeaf,90,7869,8.74,202,6.73,63,2.1,1,,,,,,,,,,,1,0,0,0,0
41,NSW129362,8,fullLeaf,88,8430,9.37,228,7.6,67,2.23,90,,,,,,,,,,,1,0,0,0,0
41,NSW129362,9,fullLeaf,88,9768,10.85,204,6.8,84,2.8,72,,,,,,,,,,,1,0,0,0,0
41,NSW129362,10,fullLeaf,87,3603,4.0,140,4.67,43,1.43,106,,,,,,,,,,,1,0,0,0,0
41,NSW129362,11,fullLeaf,87,7317,8.13,208,6.93,56,1.87,15,,,,,,,,,,,1,0,0,0,0
41,NSW129362,12,fullLeaf,87,11140,12.38,232,7.73,74,2.47,58,,,,,,,,,,,1,0,0,0,0
41,NSW129362,13,fullLeaf,84,6500,7.22,202,6.73,57,1.9,6,,,,,,,,,,,1,0,0,0,0
42,NSW129364,1,fullLeaf,97,7355,8.17,202,6.73,57,1.9,149,,,,,,,,,,,1,0,0,0,0
42,NSW129364,2,fullLeaf,96,9931,11.03,210,7.0,72,2.4,44,,,,,,,,,,,1,0,0,0,0
42,NSW129364,3,fullLeaf,94,4462,4.96,156,5.2,45,1.5,0,,,,,,,,,,,1,0,0,0,0
42,NSW129364,4,fullLeaf,94,7201,8.0,204,6.8,58,1.93,16,,,,,,,,,,,1,0,0,0,0
42,NSW129364,5,fullLeaf,94,3386,3.76,132,4.4,41,1.37,4,,,,,,,,,,,1,0,0,0,0
42,NSW129364,6,fullLeaf,93,6923,7.69,216,7.2,57,1.9,90,,,,,,,,,,,1,0,0,0,0
42,NSW129364,7,fullLeaf,92,7092,7.88,186,6.2,64,2.13,0,,,,,,,,,,,1,0,0,0,0
42,NSW129364,8,fullLeaf,91,4484,4.98,140,4.67,50,1.67,4,,,,,,,,,,,1,0,0,0,0
42,NSW129364,9,fullLeaf,90,10155,11.28,218,7.27,75,2.5,158,,,,,,,,,,,1,0,0,0,0
42,NSW129364,10,fullLeaf,89,5677,6.31,142,4.73,66,2.2,90,,,,,,,,,,,1,0,0,0,0
42,NSW129364,11,fullLeaf,89,4584,5.09,158,5.27,55,1.83,63,,,,,,,,,,,1,0,0,0,0
42,NSW129364,12,fullLeaf,89,5627,6.25,160,5.33,60,2.0,97,,,,,,,,,,,1,0,0,0,0
42,NSW129364,13,fullLeaf,87,4789,5.32,194,6.47,42,1.4,7,,,,,,,,,,,1,0,0,0,0
42,NSW129364,14,fullLeaf,85,5735,6.37,184,6.13,50,1.67,55,,,,,,,,,,,1,0,0,0,0
42,NSW129364,15,fullLeaf,79,7502,8.34,194,6.47,64,2.13,36,,,,,,,,,,,1,0,0,0,0
42,NSW129364,16,fullLeaf,78,2437,2.71,80,2.67,40,1.33,4,,,,,,,,,,,1,0,0,0,0
42,NSW129364,17,fullLeaf,78,11728,13.03,242,8.07,76,2.53,155,,,,,,,,,,,1,0,0,0,0
42,NSW129364,18,fullLeaf,74,5091,5.66,156,5.2,49,1.63,30,,,,,,,,,,,1,0,0,0,0
42,NSW129364,19,fullLeaf,74,6538,7.26,182,6.07,64,2.13,57,,,,,,,,,,,1,0,0,0,0
42,NSW129364,20,fullLeaf,73,5790,6.43,180,6.0,54,1.8,99,,,,,,,,,,,1,0,0,0,0
43,NSW129365,1,fullLeaf,93,9331,10.37,184,6.13,77,2.57,43,,,,,,,,,,,1,0,0,0,0
43,NSW129365,2,fullLeaf,93,6541,7.27,166,5.53,65,2.17,104,,,,,,,,,,,1,0,0,0,0
43,NSW129365,3,fullLeaf,92,7820,8.69,174,5.8,75,2.5,10,,,,,,,,,,,1,0,0,0,0
43,NSW129365,4,fullLeaf,92,4026,4.47,124,4.13,51,1.7,141,,,,,,,,,,,1,0,0,0,0
43,NSW129365,5,fullLeaf,92,7522,8.36,194,6.47,68,2.27,1,,,,,,,,,,,1,0,0,0,0
43,NSW129365,6,fullLeaf,86,5919,6.58,148,4.93,63,2.1,160,,,,,,,,,,,1,0,0,0,0
43,NSW129365,7,fullLeaf,84,8968,9.96,184,6.13,87,2.9,142,,,,,,,,,,,1,0,0,0,0
43,NSW129365,8,fullLeaf,81,9299,10.33,196,6.53,76,2.53,5,,,,,,,,,,,1,0,0,0,0
43,NSW129365,9,fullLeaf,77,7497,8.33,180,6.0,68,2.27,67,,,,,,,,,,,1,0,0,0,0
43,NSW129365,10,fullLeaf,76,3601,4.0,96,3.2,55,1.83,90,,,,,,,,,,,1,0,0,0,0
43,NSW129365,11,fullLeaf,72,9238,10.26,146,4.87,91,3.03,155,,,,,,,,,,,1,0,0,0,0
44,NSW129366,1,fullLeaf,92,9003,10.0,164,5.47,82,2.73,7,,,,,,,,,,,1,0,0,0,0
44,NSW129366,2,fullLeaf,88,9932,11.04,190,6.33,82,2.73,16,,,,,,,,,,,1,0,0,0,0
45,NSW129368,1,fullLeaf,96,5369,5.97,122,4.07,62,2.07,115,,,,,,,,,,,1,0,0,0,0
45,NSW129368,2,fullLeaf,95,5983,6.65,132,4.4,64,2.13,152,,,,,,,,,,,1,0,0,0,0
45,NSW129368,3,fullLeaf,91,3316,3.68,122,4.07,45,1.5,50,,,,,,,,,,,1,0,0,0,0
45,NSW129368,4,fullLeaf,91,2942,3.27,112,3.73,42,1.4,139,,,,,,,,,,,1,0,0,0,0
45,NSW129368,5,fullLeaf,87,3121,3.47,116,3.87,44,1.47,0,,,,,,,,,,,1,0,0,0,0
45,NSW129368,6,fullLeaf,87,11630,12.92,226,7.53,88,2.93,149,,,,,,,,,,,1,0,0,0,0
45,NSW129368,7,fullLeaf,86,3588,3.99,124,4.13,46,1.53,90,,,,,,,,,,,1,0,0,0,0
45,NSW129368,8,fullLeaf,81,5627,6.25,172,5.73,58,1.93,8,,,,,,,,,,,1,0,0,0,0
45,NSW129368,9,fullLeaf,73,12188,13.54,244,8.13,77,2.57,110,,,,,,,,,,,1,0,0,0,0
46,NSW129369,1,fullLeaf,95,8051,8.95,164,5.47,73,2.43,130,,,,,,,,,,,1,0,0,0,0
46,NSW129369,2,fullLeaf,94,9679,10.75,168,5.6,76,2.53,154,,,,,,,,,,,1,0,0,0,0
46,NSW129369,3,fullLeaf,94,5190,5.77,142,4.73,59,1.97,140,,,,,,,,,,,1,0,0,0,0
46,NSW129369,4,fullLeaf,91,8250,9.17,202,6.73,66,2.2,14,,,,,,,,,,,1,0,0,0,0
46,NSW129369,5,fullLeaf,89,4801,5.33,118,3.93,60,2.0,94,,,,,,,,,,,1,0,0,0,0
46,NSW129369,6,fullLeaf,78,4777,5.31,162,5.4,56,1.87,10,,,,,,,,,,,1,0,0,0,0
46,NSW129369,7,fullLeaf,76,5625,6.25,126,4.2,61,2.03,21,,,,,,,,,,,1,0,0,0,0
46,NSW129369,8,fullLeaf,75,8998,10.0,206,6.87,75,2.5,3,,,,,,,,,,,1,0,0,0,0
46,NSW129369,9,fullLeaf,73,3535,3.93,142,4.73,43,1.43,6,,,,,,,,,,,1,0,0,0,0
47,NSW129371,1,fullLeaf,96,5317,5.91,142,4.73,59,1.97,1,,,,,,,,,,,1,0,0,0,0
47,NSW129371,2,fullLeaf,95,6093,6.77,140,4.67,60,2.0,0,,,,,,,,,,,1,0,0,0,0
47,NSW129371,3,fullLeaf,89,2867,3.19,118,3.93,40,1.33,5,,,,,,,,,,,1,0,0,0,0
47,NSW129371,4,fullLeaf,87,6421,7.13,154,5.13,67,2.23,31,,,,,,,,,,,1,0,0,0,0
47,NSW129371,5,fullLeaf,87,8460,9.4,170,5.67,77,2.57,54,,,,,,,,,,,1,0,0,0,0
47,NSW129371,6,fullLeaf,87,4864,5.4,124,4.13,61,2.03,153,,,,,,,,,,,1,0,0,0,0
47,NSW129371,7,fullLeaf,79,4652,5.17,130,4.33,59,1.97,7,,,,,,,,,,,1,0,0,0,0
48,NSW129372,1,fullLeaf,95,6870,7.63,140,4.67,72,2.4,144,,,,,,,,,,,1,0,0,0,0
48,NSW129372,2,fullLeaf,91,4868,5.41,130,4.33,57,1.9,126,,,,,,,,,,,1,0,0,0,0
49,NSW129373,1,fullLeaf,93,9177,10.2,204,6.8,68,2.27,113,,,,,,,,,,,1,0,0,0,0
49,NSW129373,2,fullLeaf,93,10291,11.43,216,7.2,75,2.5,50,,,,,,,,,,,1,0,0,0,0
49,NSW129373,3,fullLeaf,91,5433,6.04,150,5.0,67,2.23,66,,,,,,,,,,,1,0,0,0,0
50,NSW129374,1,fullLeaf,95,6493,7.21,160,5.33,57,1.9,5,,,,,,,,,,,1,0,0,0,0
50,NSW129374,2,fullLeaf,94,6402,7.11,174,5.8,53,1.77,137,,,,,,,,,,,1,0,0,0,0
50,NSW129374,3,fullLeaf,94,4331,4.81,148,4.93,47,1.57,151,,,,,,,,,,,1,0,0,0,0
50,NSW129374,4,fullLeaf,85,4736,5.26,152,5.07,48,1.6,154,,,,,,,,,,,1,0,0,0,0
50,NSW129374,5,fullLeaf,84,6021,6.69,140,4.67,63,2.1,132,,,,,,,,,,,1,0,0,0,0
50,NSW129374,6,fullLeaf,81,6259,6.95,144,4.8,65,2.17,129,,,,,,,,,,,1,0,0,0,0
51,NSW129375,1,fullLeaf,94,9039,10.04,170,5.67,76,2.53,20,,,,,,,,,,,1,0,0,0,0
51,NSW129375,2,fullLeaf,93,11900,13.22,172,5.73,96,3.2,157,,,,,,,,,,,1,0,0,0,0
51,NSW129375,3,fullLeaf,92,22081,24.53,238,7.93,136,4.53,1,,,,,,,,,,,1,0,0,0,0
51,NSW129375,4,fullLeaf,92,7046,7.83,150,5.0,74,2.47,104,,,,,,,,,,,1,0,0,0,0
51,NSW129375,5,fullLeaf,91,10162,11.29,184,6.13,81,2.7,0,,,,,,,,,,,1,0,0,0,0
51,NSW129375,6,fullLeaf,87,2297,2.55,78,2.6,44,1.47,143,,,,,,,,,,,1,0,0,0,0
51,NSW129375,7,fullLeaf,85,10071,11.19,190,6.33,84,2.8,24,,,,,,,,,,,1,0,0,0,0
51,NSW129375,8,fullLeaf,84,3624,4.03,96,3.2,55,1.83,51,,,,,,,,,,,1,0,0,0,0
51,NSW129375,9,fullLeaf,83,16643,18.49,190,6.33,118,3.93,43,,,,,,,,,,,1,0,0,0,0
51,NSW129375,10,fullLeaf,78,8617,9.57,158,5.27,81,2.7,43,,,,,,,,,,,1,0,0,0,0
51,NSW129375,11,fullLeaf,77,5840,6.49,132,4.4,72,2.4,0,,,,,,,,,,,1,0,0,0,0
51,NSW129375,12,fullLeaf,76,9197,10.22,188,6.27,80,2.67,23,,,,,,,,,,,1,0,0,0,0
51,NSW129375,13,fullLeaf,75,3438,3.82,110,3.67,52,1.73,32,,,,,,,,,,,1,0,0,0,0
51,NSW129375,14,fullLeaf,75,7387,8.21,120,4.0,87,2.9,6,,,,,,,,,,,1,0,0,0,0
52,NSW129376,1,fullLeaf,96,7696,8.55,180,6.0,64,2.13,10,,,,,,,,,,,1,0,0,0,0
52,NSW129376,2,fullLeaf,88,4283,4.76,134,4.47,53,1.77,0,,,,,,,,,,,1,0,0,0,0
52,NSW129376,3,fullLeaf,86,8200,9.11,188,6.27,66,2.2,13,,,,,,,,,,,1,0,0,0,0
52,NSW129376,4,fullLeaf,85,4670,5.19,110,3.67,63,2.1,118,,,,,,,,,,,1,0,0,0,0
52,NSW129376,5,fullLeaf,84,6089,6.77,134,4.47,61,2.03,0,,,,,,,,,,,1,0,0,0,0
53,NSW129377,1,fullLeaf,96,11056,12.28,202,6.73,87,2.9,130,,,,,,,,,,,1,0,0,0,0
53,NSW129377,2,fullLeaf,96,4307,4.79,112,3.73,54,1.8,51,,,,,,,,,,,1,0,0,0,0
53,NSW129377,3,fullLeaf,96,4772,5.3,140,4.67,54,1.8,84,,,,,,,,,,,1,0,0,0,0
53,NSW129377,4,fullLeaf,93,5769,6.41,152,5.07,58,1.93,1,,,,,,,,,,,1,0,0,0,0
53,NSW129377,5,fullLeaf,93,7334,8.15,164,5.47,70,2.33,13,,,,,,,,,,,1,0,0,0,0
53,NSW129377,6,fullLeaf,88,10228,11.36,176,5.87,85,2.83,0,,,,,,,,,,,1,0,0,0,0
53,NSW129377,7,fullLeaf,87,6075,6.75,152,5.07,62,2.07,4,,,,,,,,,,,1,0,0,0,0
53,NSW129377,8,fullLeaf,84,10147,11.27,180,6.0,79,2.63,121,,,,,,,,,,,1,0,0,0,0
53,NSW129377,9,fullLeaf,82,8381,9.31,162,5.4,83,2.77,16,,,,,,,,,,,1,0,0,0,0
53,NSW129377,10,fullLeaf,77,6498,7.22,146,4.87,65,2.17,132,,,,,,,,,,,1,0,0,0,0
53,NSW129377,11,fullLeaf,74,5544,6.16,128,4.27,72,2.4,49,,,,,,,,,,,1,0,0,0,0
53,NSW129377,12,fullLeaf,73,5509,6.12,154,5.13,62,2.07,18,,,,,,,,,,,1,0,0,0,0
54,NSW129378,1,fullLeaf,95,5409,6.01,146,4.87,59,1.97,110,,,,,,,,,,,1,0,0,0,0
54,NSW129378,2,fullLeaf,95,7323,8.14,154,5.13,72,2.4,94,,,,,,,,,,,1,0,0,0,0
54,NSW129378,3,fullLeaf,94,6615,7.35,144,4.8,69,2.3,8,,,,,,,,,,,1,0,0,0,0
54,NSW129378,4,fullLeaf,94,5144,5.72,124,4.13,59,1.97,132,,,,,,,,,,,1,0,0,0,0
54,NSW129378,5,fullLeaf,94,6992,7.77,150,5.0,73,2.43,86,,,,,,,,,,,1,0,0,0,0
54,NSW129378,6,fullLeaf,93,5159,5.73,144,4.8,58,1.93,7,,,,,,,,,,,1,0,0,0,0
54,NSW129378,7,fullLeaf,92,6333,7.04,126,4.2,72,2.4,45,,,,,,,,,,,1,0,0,0,0
54,NSW129378,8,fullLeaf,90,6067,6.74,144,4.8,64,2.13,131,,,,,,,,,,,1,0,0,0,0
54,NSW129378,9,fullLeaf,85,2425,2.69,98,3.27,41,1.37,90,,,,,,,,,,,1,0,0,0,0
54,NSW129378,10,fullLeaf,80,6836,7.6,148,4.93,73,2.43,112,,,,,,,,,,,1,0,0,0,0
54,NSW129378,11,fullLeaf,77,1810,2.01,66,2.2,43,1.43,72,,,,,,,,,,,1,0,0,0,0
54,NSW129378,12,fullLeaf,76,3069,3.41,90,3.0,50,1.67,109,,,,,,,,,,,1,0,0,0,0
55,NSW129380,1,fullLeaf,93,5293,5.88,152,5.07,55,1.83,125,,,,,,,,,,,1,0,0,0,0
55,NSW129380,2,fullLeaf,93,4548,5.05,128,4.27,55,1.83,34,,,,,,,,,,,1,0,0,0,0
55,NSW129380,3,fullLeaf,91,3704,4.12,110,3.67,50,1.67,1,,,,,,,,,,,1,0,0,0,0
55,NSW129380,4,fullLeaf,91,5249,5.83,142,4.73,58,1.93,105,,,,,,,,,,,1,0,0,0,0
55,NSW129380,5,fullLeaf,87,2082,2.31,88,2.93,35,1.17,56,,,,,,,,,,,1,0,0,0,0
55,NSW129380,6,fullLeaf,87,5992,6.66,150,5.0,61,2.03,118,,,,,,,,,,,1,0,0,0,0
55,NSW129380,7,fullLeaf,85,4946,5.5,124,4.13,58,1.93,93,,,,,,,,,,,1,0,0,0,0
55,NSW129380,8,fullLeaf,83,3546,3.94,110,3.67,53,1.77,97,,,,,,,,,,,1,0,0,0,0
55,NSW129380,9,fullLeaf,81,6155,6.84,146,4.87,66,2.2,36,,,,,,,,,,,1,0,0,0,0
55,NSW129380,10,fullLeaf,77,5119,5.69,144,4.8,58,1.93,8,,,,,,,,,,,1,0,0,0,0
55,NSW129380,11,fullLeaf,75,3583,3.98,110,3.67,48,1.6,1,,,,,,,,,,,1,0,0,0,0
55,NSW129380,12,fullLeaf,74,2444,2.72,120,4.0,39,1.3,64,,,,,,,,,,,1,0,0,0,0
56,NSW129381,1,fullLeaf,93,11458,12.73,186,6.2,93,3.1,1,,,,,,,,,,,1,0,0,0,0
56,NSW129381,2,fullLeaf,84,7797,8.66,174,5.8,69,2.3,0,,,,,,,,,,,1,0,0,0,0
56,NSW129381,3,fullLeaf,79,7406,8.23,136,4.53,83,2.77,124,,,,,,,,,,,1,0,0,0,0
57,NSW129382,1,fullLeaf,95,6012,6.68,134,4.47,75,2.5,47,,,,,,,,,,,1,0,0,0,0
57,NSW129382,2,fullLeaf,92,5924,6.58,124,4.13,72,2.4,37,,,,,,,,,,,1,0,0,0,0
57,NSW129382,3,fullLeaf,92,5830,6.48,126,4.2,71,2.37,113,,,,,,,,,,,1,0,0,0,0
57,NSW129382,4,fullLeaf,91,8047,8.94,124,4.13,87,2.9,25,,,,,,,,,,,1,0,0,0,0
